
1784785018513,605,HTTP Request9,200,OK,Non GUI Test Cases Using CSV Files 1-4,text,true,,102472,142,10,10,https://corporate.spicejet.com/RedHotOffers.aspx,389,0,203
1784785018658,527,HTTP Request9,200,OK,Non GUI Test Cases Using CSV Files 1-6,text,true,,102472,142,10,10,https://corporate.spicejet.com/RedHotOffers.aspx,329,0,170
1784785018837,361,HTTP Request8,403,Forbidden,Non GUI Test Cases Using CSV Files 1-7,text,false,,7657,130,10,10,https://www.nopcommerce.com/en/login,358,0,186
1784785018791,407,HTTP Request8,403,Forbidden,Non GUI Test Cases Using CSV Files 1-2,text,false,,7651,130,10,10,https://www.nopcommerce.com/en/login,407,0,240
1784785018679,552,HTTP Request9,200,OK,Non GUI Test Cases Using CSV Files 1-3,text,true,,102472,142,10,10,https://corporate.spicejet.com/RedHotOffers.aspx,391,0,153
1784785018658,588,HTTP Request7,200,OK,Non GUI Test Cases Using CSV Files 1-9,text,true,,266630,129,10,10,https://www.selenium.dev/downloads/,256,0,126
1784785018691,593,HTTP Request7,200,OK,Non GUI Test Cases Using CSV Files 1-8,text,true,,266631,129,10,10,https://www.selenium.dev/downloads/,223,0,145
1784785019119,251,HTTP Request10,200,OK,Non GUI Test Cases Using CSV Files 1-1,text,true,,34420,125,10,10,https://jqueryui.com/droppable/,247,0,198
1784785019232,155,HTTP Request10,200,OK,Non GUI Test Cases Using CSV Files 1-3,text,true,,34420,125,10,10,https://jqueryui.com/droppable/,134,0,87
1784785019186,201,HTTP Request10,200,OK,Non GUI Test Cases Using CSV Files 1-6,text,true,,34420,125,10,10,https://jqueryui.com/droppable/,180,0,132
1784785019119,286,HTTP Request10,200,OK,Non GUI Test Cases Using CSV Files 1-4,text,true,,34420,125,10,10,https://jqueryui.com/droppable/,269,0,201
1784785019108,297,HTTP Request10,200,OK,Non GUI Test Cases Using CSV Files 1-5,text,true,,34420,125,10,10,https://jqueryui.com/droppable/,280,0,213
1784785019247,160,HTTP Request8,403,Forbidden,Non GUI Test Cases Using CSV Files 1-9,text,false,,7661,130,10,10,https://www.nopcommerce.com/en/login,159,0,75
1784785019285,146,HTTP Request8,403,Forbidden,Non GUI Test Cases Using CSV Files 1-8,text,false,,7669,130,10,10,https://www.nopcommerce.com/en/login,145,0,61
1784785018679,895,HTTP Request7,200,OK,Non GUI Test Cases Using CSV Files 1-10,text,true,,266630,129,10,10,https://www.selenium.dev/downloads/,194,0,107
1784785019575,118,HTTP Request8,403,Forbidden,Non GUI Test Cases Using CSV Files 1-10,text,false,,7655,130,10,10,https://www.nopcommerce.com/en/login,114,0,76
1784785019199,506,HTTP Request9,200,OK,Non GUI Test Cases Using CSV Files 1-7,text,true,,102472,142,10,10,https://corporate.spicejet.com/RedHotOffers.aspx,347,0,210
1784785019199,527,HTTP Request9,200,OK,Non GUI Test Cases Using CSV Files 1-2,text,true,,102472,142,10,10,https://corporate.spicejet.com/RedHotOffers.aspx,358,0,210
1784785019371,358,HTTP Request1,200,OK,Non GUI Test Cases Using CSV Files 1-1,text,true,,5796,155,10,10,https://www.login.hiox.com/login?referrer=easycalculation.com,358,0,0
1784785019388,341,HTTP Request1,200,OK,Non GUI Test Cases Using CSV Files 1-6,text,true,,5796,155,10,10,https://www.login.hiox.com/login?referrer=easycalculation.com,341,0,0
1784785019406,323,HTTP Request1,200,OK,Non GUI Test Cases Using CSV Files 1-5,text,true,,5796,155,10,10,https://www.login.hiox.com/login?referrer=easycalculation.com,323,0,0
1784785019388,347,HTTP Request1,200,OK,Non GUI Test Cases Using CSV Files 1-3,text,true,,5796,155,10,10,https://www.login.hiox.com/login?referrer=easycalculation.com,347,0,0
1784785019406,329,HTTP Request1,200,OK,Non GUI Test Cases Using CSV Files 1-4,text,true,,5796,155,10,10,https://www.login.hiox.com/login?referrer=easycalculation.com,329,0,0
1784785019706,127,HTTP Request10,200,OK,Non GUI Test Cases Using CSV Files 1-7,text,true,,34420,125,10,10,https://jqueryui.com/droppable/,121,0,60
1784785019431,408,HTTP Request9,200,OK,Non GUI Test Cases Using CSV Files 1-8,text,true,,102472,142,10,10,https://corporate.spicejet.com/RedHotOffers.aspx,270,0,121
1784785019727,158,HTTP Request10,200,OK,Non GUI Test Cases Using CSV Files 1-2,text,true,,34420,125,10,10,https://jqueryui.com/droppable/,141,0,102
1784785019408,496,HTTP Request9,200,OK,Non GUI Test Cases Using CSV Files 1-9,text,true,,102472,142,10,10,https://corporate.spicejet.com/RedHotOffers.aspx,319,0,153
1784785019840,111,HTTP Request10,200,OK,Non GUI Test Cases Using CSV Files 1-8,text,true,,34420,125,10,10,https://jqueryui.com/droppable/,98,0,62
1784785019905,96,HTTP Request10,200,OK,Non GUI Test Cases Using CSV Files 1-9,text,true,,34420,125,10,10,https://jqueryui.com/droppable/,84,0,50
1784785019694,393,HTTP Request9,200,OK,Non GUI Test Cases Using CSV Files 1-10,text,true,,102472,142,10,10,https://corporate.spicejet.com/RedHotOffers.aspx,273,0,147
1784785019730,418,HTTP Request2,200,OK,Non GUI Test Cases Using CSV Files 1-5,text,true,,7245,127,10,10,https://blazedemo.com/reserve.php,416,0,0
1784785019834,329,HTTP Request1,200,OK,Non GUI Test Cases Using CSV Files 1-7,text,true,,5796,155,10,10,https://www.login.hiox.com/login?referrer=easycalculation.com,328,0,0
1784785019736,460,HTTP Request2,200,OK,Non GUI Test Cases Using CSV Files 1-3,text,true,,7245,127,10,10,https://blazedemo.com/reserve.php,456,0,0
1784785019885,322,HTTP Request1,200,OK,Non GUI Test Cases Using CSV Files 1-2,text,true,,5796,155,10,10,https://www.login.hiox.com/login?referrer=easycalculation.com,322,0,0
1784785020098,128,HTTP Request10,200,OK,Non GUI Test Cases Using CSV Files 1-10,text,true,,34420,125,10,10,https://jqueryui.com/droppable/,115,0,84
1784785019729,502,HTTP Request2,200,OK,Non GUI Test Cases Using CSV Files 1-1,text,true,,7245,127,10,10,https://blazedemo.com/reserve.php,499,0,0
1784785019730,513,HTTP Request2,200,OK,Non GUI Test Cases Using CSV Files 1-6,text,true,,7245,127,10,10,https://blazedemo.com/reserve.php,501,0,0
1784785019951,348,HTTP Request1,200,OK,Non GUI Test Cases Using CSV Files 1-8,text,true,,5796,155,10,10,https://www.login.hiox.com/login?referrer=easycalculation.com,348,0,0
1784785020001,304,HTTP Request1,200,OK,Non GUI Test Cases Using CSV Files 1-9,text,true,,5796,155,10,10,https://www.login.hiox.com/login?referrer=easycalculation.com,304,0,0
1784785020148,224,HTTP Request3,200,,Non GUI Test Cases Using CSV Files 1-5,text,true,,5664,146,10,10,https://petstore.octoperf.com/actions/Catalog.action,224,0,0
1784785020196,207,HTTP Request3,200,,Non GUI Test Cases Using CSV Files 1-3,text,true,,5664,146,10,10,https://petstore.octoperf.com/actions/Catalog.action,205,0,0
1784785020232,243,HTTP Request3,200,,Non GUI Test Cases Using CSV Files 1-1,text,true,,5664,146,10,10,https://petstore.octoperf.com/actions/Catalog.action,243,0,0
1784785020243,233,HTTP Request3,200,,Non GUI Test Cases Using CSV Files 1-6,text,true,,5664,146,10,10,https://petstore.octoperf.com/actions/Catalog.action,233,0,0
1784785019736,754,HTTP Request2,200,OK,Non GUI Test Cases Using CSV Files 1-4,text,true,,7245,127,10,10,https://blazedemo.com/reserve.php,741,0,0
1784785020227,309,HTTP Request1,200,OK,Non GUI Test Cases Using CSV Files 1-10,text,true,,5796,155,10,10,https://www.login.hiox.com/login?referrer=easycalculation.com,309,0,0
1784785020491,195,HTTP Request3,200,,Non GUI Test Cases Using CSV Files 1-4,text,true,,5664,146,10,10,https://petstore.octoperf.com/actions/Catalog.action,194,0,0
1784785020299,395,HTTP Request2,200,OK,Non GUI Test Cases Using CSV Files 1-8,text,true,,7245,127,10,10,https://blazedemo.com/reserve.php,383,0,0
1784785020373,388,HTTP Request4,200,OK,Non GUI Test Cases Using CSV Files 1-5,text,true,,122022,149,10,10,https://practicetestautomation.com/practice-test-login/,320,0,0
1784785020306,504,HTTP Request2,200,OK,Non GUI Test Cases Using CSV Files 1-9,text,true,,7245,127,10,10,https://blazedemo.com/reserve.php,503,0,0
1784785020403,423,HTTP Request4,200,OK,Non GUI Test Cases Using CSV Files 1-3,text,true,,122022,149,10,10,https://practicetestautomation.com/practice-test-login/,340,0,0
1784785020207,681,HTTP Request2,200,OK,Non GUI Test Cases Using CSV Files 1-2,text,true,,7245,127,10,10,https://blazedemo.com/reserve.php,659,0,0
1784785020476,414,HTTP Request4,200,OK,Non GUI Test Cases Using CSV Files 1-6,text,true,,122026,149,10,10,https://practicetestautomation.com/practice-test-login/,351,0,0
1784785020163,729,HTTP Request2,200,OK,Non GUI Test Cases Using CSV Files 1-7,text,true,,7245,127,10,10,https://blazedemo.com/reserve.php,725,0,0
1784785020475,417,HTTP Request4,200,OK,Non GUI Test Cases Using CSV Files 1-1,text,true,,122016,149,10,10,https://practicetestautomation.com/practice-test-login/,353,0,0
1784785020694,209,HTTP Request3,200,,Non GUI Test Cases Using CSV Files 1-8,text,true,,5664,146,10,10,https://petstore.octoperf.com/actions/Catalog.action,209,0,0
1784785020762,244,HTTP Request5,200,OK,Non GUI Test Cases Using CSV Files 1-5,text,true,,18893,139,10,10,https://jmeter.apache.org/download_jmeter.cgi,234,0,0
1784785020536,512,HTTP Request2,200,OK,Non GUI Test Cases Using CSV Files 1-10,text,true,,7245,127,10,10,https://blazedemo.com/reserve.php,497,0,0
1784785020810,243,HTTP Request3,200,,Non GUI Test Cases Using CSV Files 1-9,text,true,,5664,146,10,10,https://petstore.octoperf.com/actions/Catalog.action,242,0,0
1784785020686,379,HTTP Request4,200,OK,Non GUI Test Cases Using CSV Files 1-4,text,true,,122024,149,10,10,https://practicetestautomation.com/practice-test-login/,320,0,0
1784785020827,256,HTTP Request5,200,OK,Non GUI Test Cases Using CSV Files 1-3,text,true,,18901,139,10,10,https://jmeter.apache.org/download_jmeter.cgi,247,0,0
1784785020892,191,HTTP Request3,200,,Non GUI Test Cases Using CSV Files 1-7,text,true,,5664,146,10,10,https://petstore.octoperf.com/actions/Catalog.action,191,0,0
1784785020892,250,HTTP Request5,200,OK,Non GUI Test Cases Using CSV Files 1-1,text,true,,18949,139,10,10,https://jmeter.apache.org/download_jmeter.cgi,233,0,0
1784785020891,259,HTTP Request5,200,OK,Non GUI Test Cases Using CSV Files 1-6,text,true,,18922,139,10,10,https://jmeter.apache.org/download_jmeter.cgi,251,0,0
1784785021006,147,HTTP Request6,403,Forbidden,Non GUI Test Cases Using CSV Files 1-5,text,false,,8131,142,10,10,https://mvnrepository.com/search?q=cucumber+core,142,0,76
1784785020889,267,HTTP Request3,200,,Non GUI Test Cases Using CSV Files 1-2,text,true,,5664,146,10,10,https://petstore.octoperf.com/actions/Catalog.action,267,0,0
1784785021083,143,HTTP Request6,403,Forbidden,Non GUI Test Cases Using CSV Files 1-3,text,false,,8139,142,10,10,https://mvnrepository.com/search?q=cucumber+core,138,0,97
1784785021153,120,HTTP Request7,200,OK,Non GUI Test Cases Using CSV Files 1-5,text,true,,266630,129,10,10,https://www.selenium.dev/downloads/,43,0,0
1784785021066,230,HTTP Request5,200,OK,Non GUI Test Cases Using CSV Files 1-4,text,true,,18948,139,10,10,https://jmeter.apache.org/download_jmeter.cgi,224,0,0
1784785021049,247,HTTP Request3,200,,Non GUI Test Cases Using CSV Files 1-10,text,true,,5664,146,10,10,https://petstore.octoperf.com/actions/Catalog.action,242,0,0
1784785021151,176,HTTP Request6,403,Forbidden,Non GUI Test Cases Using CSV Files 1-6,text,false,,8135,142,10,10,https://mvnrepository.com/search?q=cucumber+core,175,0,95
1784785021143,184,HTTP Request6,403,Forbidden,Non GUI Test Cases Using CSV Files 1-1,text,false,,8139,142,10,10,https://mvnrepository.com/search?q=cucumber+core,183,0,103
1784785020903,613,HTTP Request4,200,OK,Non GUI Test Cases Using CSV Files 1-8,text,true,,122024,149,10,10,https://practicetestautomation.com/practice-test-login/,354,0,0
1784785021274,267,HTTP Request8,403,Forbidden,Non GUI Test Cases Using CSV Files 1-5,text,false,,7669,130,10,10,https://www.nopcommerce.com/en/login,266,0,77
1784785021296,245,HTTP Request6,403,Forbidden,Non GUI Test Cases Using CSV Files 1-4,text,false,,8141,142,10,10,https://mvnrepository.com/search?q=cucumber+core,244,0,108
1784785021053,562,HTTP Request4,200,OK,Non GUI Test Cases Using CSV Files 1-9,text,true,,122026,149,10,10,https://practicetestautomation.com/practice-test-login/,452,0,0
1784785021327,290,HTTP Request7,200,OK,Non GUI Test Cases Using CSV Files 1-6,text,true,,266630,129,10,10,https://www.selenium.dev/downloads/,81,0,0
1784785021327,292,HTTP Request7,200,OK,Non GUI Test Cases Using CSV Files 1-1,text,true,,266630,129,10,10,https://www.selenium.dev/downloads/,85,0,0
1784785021083,589,HTTP Request4,200,OK,Non GUI Test Cases Using CSV Files 1-7,text,true,,121865,149,10,10,https://practicetestautomation.com/practice-test-login/,530,0,0
1784785021156,516,HTTP Request4,200,OK,Non GUI Test Cases Using CSV Files 1-2,text,true,,122028,149,10,10,https://practicetestautomation.com/practice-test-login/,459,0,0
1784785021541,209,HTTP Request9,200,OK,Non GUI Test Cases Using CSV Files 1-5,text,true,,102472,142,10,10,https://corporate.spicejet.com/RedHotOffers.aspx,90,0,0
1784785021227,526,HTTP Request7,200,OK,Non GUI Test Cases Using CSV Files 1-3,text,true,,266630,129,10,10,https://www.selenium.dev/downloads/,64,0,0
1784785021541,286,HTTP Request7,200,OK,Non GUI Test Cases Using CSV Files 1-4,text,true,,266630,129,10,10,https://www.selenium.dev/downloads/,133,0,0
1784785021517,313,HTTP Request5,200,OK,Non GUI Test Cases Using CSV Files 1-8,text,true,,18929,139,10,10,https://jmeter.apache.org/download_jmeter.cgi,307,0,0
1784785021296,553,HTTP Request4,200,OK,Non GUI Test Cases Using CSV Files 1-10,text,true,,122020,149,10,10,https://practicetestautomation.com/practice-test-login/,421,0,0
1784785021751,99,HTTP Request10,200,OK,Non GUI Test Cases Using CSV Files 1-5,text,true,,34420,125,10,10,https://jqueryui.com/droppable/,90,0,0
1784785021617,248,HTTP Request8,403,Forbidden,Non GUI Test Cases Using CSV Files 1-6,text,false,,7663,130,10,10,https://www.nopcommerce.com/en/login,248,0,204
1784785021619,257,HTTP Request8,403,Forbidden,Non GUI Test Cases Using CSV Files 1-1,text,false,,7663,130,10,10,https://www.nopcommerce.com/en/login,256,0,203
1784785021672,246,HTTP Request5,200,OK,Non GUI Test Cases Using CSV Files 1-2,text,true,,18949,139,10,10,https://jmeter.apache.org/download_jmeter.cgi,227,0,0
1784785021754,166,HTTP Request8,403,Forbidden,Non GUI Test Cases Using CSV Files 1-3,text,false,,7653,130,10,10,https://www.nopcommerce.com/en/login,166,0,132
1784785021865,97,HTTP Request9,200,OK,Non GUI Test Cases Using CSV Files 1-6,text,true,,102472,142,10,10,https://corporate.spicejet.com/RedHotOffers.aspx,65,0,0
1784785021877,95,HTTP Request9,200,OK,Non GUI Test Cases Using CSV Files 1-1,text,true,,102472,142,10,10,https://corporate.spicejet.com/RedHotOffers.aspx,85,0,0
1784785021828,149,HTTP Request8,403,Forbidden,Non GUI Test Cases Using CSV Files 1-4,text,false,,7659,130,10,10,https://www.nopcommerce.com/en/login,148,0,79
